subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-5ddeef,A-712f1c,,,Pro,58,0,0,,,,,annual,
S-25270a,A-de24d5,,,Enterprise,13,2587,31044,,,,,annual,
S-7e09c4,A-118f1c,,,Basic,32,608,7296,,,,,annual,
S-9efd1b,A-6a4e2d,,,Basic,20,380,4560,,,,,monthly,
S-b8a3b6,A-e7beab,,,Pro,57,2793,33516,,,,,annual,
S-1db3e6,A-c608c8,,,Basic,5,95,1140,,,,,monthly,
S-17c51e,A-462d45,,,Pro,61,2989,35868,,,,,annual,
S-b9fe85,A-2d1036,,,Enterprise,69,13731,164772,,,,,monthly,
S-c62428,A-1f0636,,,Enterprise,105,20895,250740,,,,,annual,
S-6eeae1,A-c70870,,,Pro,94,4606,55272,,,,,annual,
S-79ef9b,A-4e960a,,,Enterprise,23,4577,54924,,,,,annual,
S-0455a5,A-993085,,,Enterprise,42,8358,100296,,,,,monthly,
S-ae093b,A-d27f50,,,Enterprise,44,0,0,,,,,monthly,
S-72e73f,A-dbc825,,,Enterprise,19,3781,45372,,,,,annual,
S-8c118d,A-b179bf,,,Pro,43,0,0,,,,,monthly,
S-ab7a04,A-098560,,,Basic,7,133,1596,,,,,annual,
S-761518,A-00cac8,,,Pro,8,392,4704,,,,,monthly,
S-f49f24,A-ccc747,,,Pro,16,784,9408,,,,,annual,
S-22083e,A-6e7827,,,Pro,17,833,9996,,,,,annual,
S-c14eeb,A-fce879,,,Basic,33,627,7524,,,,,monthly,
S-804965,A-157070,,,Enterprise,35,6965,83580,,,,,monthly,
S-19abcf,A-940b8b,,,Pro,17,833,9996,,,,,annual,
S-004d19,A-bece89,,,Enterprise,26,5174,62088,,,,,annual,
S-11939f,A-40906c,,,Basic,92,1748,20976,,,,,monthly,
S-6cea1b,A-158f4e,,,Pro,61,2989,35868,,,,,monthly,
S-74be40,A-a8d89d,,,Enterprise,13,2587,31044,,,,,monthly,
S-8f9410,A-098560,,,Enterprise,3,597,7164,,,,,annual,
S-395a98,A-c7e58b,,,Basic,16,304,3648,,,,,monthly,
S-151b22,A-533452,,,Basic,9,171,2052,,,,,annual,
S-6b0789,A-34d880,,,Pro,14,686,8232,,,,,monthly,
S-f94b9b,A-82861f,,,Pro,41,2009,24108,,,,,annual,
S-0e068c,A-40de06,,,Basic,60,1140,13680,,,,,annual,
S-212fc4,A-c608c8,,,Enterprise,6,1194,14328,,,,,monthly,
S-eec056,A-c222ab,,,Basic,32,608,7296,,,,,monthly,
S-28e360,A-ad64c6,,,Enterprise,28,5572,66864,,,,,annual,
S-52119f,A-02fac6,,,Enterprise,22,4378,52536,,,,,monthly,
S-008f3c,A-e98302,,,Pro,58,2842,34104,,,,,annual,
S-82c91a,A-462d45,,,Pro,30,1470,17640,,,,,annual,
S-fcab86,A-9f0b68,,,Enterprise,17,3383,40596,,,,,annual,
S-92b77f,A-7dacce,,,Pro,12,588,7056,,,,,annual,
S-099dbc,A-812c5b,,,Pro,55,2695,32340,,,,,monthly,
S-da7f1f,A-1f0ac7,,,Pro,24,1176,14112,,,,,monthly,
S-62641a,A-4c56c9,,,Enterprise,18,3582,42984,,,,,monthly,
S-2c3b6d,A-a2485e,,,Enterprise,17,3383,40596,,,,,annual,
S-3e0c24,A-271f46,,,Basic,38,722,8664,,,,,annual,
S-9d7fa9,A-a865bd,,,Pro,38,1862,22344,,,,,monthly,
S-9f13f8,A-f3ff05,,,Basic,2,38,456,,,,,annual,
S-0359cf,A-afa505,,,Pro,70,0,0,,,,,annual,
S-f29976,A-977ca0,,,Pro,6,0,0,,,,,annual,
S-23281c,A-69fad4,,,Basic,15,285,3420,,,,,monthly,
S-b4536d,A-7a0d69,,,Basic,20,380,4560,,,,,annual,
S-e5a001,A-922109,,,Basic,9,0,0,,,,,monthly,
S-d56a2c,A-751bd4,,,Pro,35,0,0,,,,,annual,
S-5ab139,A-30b4ca,,,Enterprise,86,17114,205368,,,,,annual,
S-1e5fd7,A-ac9111,,,Basic,21,399,4788,,,,,monthly,
S-1c7a41,A-4f18f0,,,Basic,24,456,5472,,,,,monthly,
S-b7feb8,A-075038,,,Basic,37,703,8436,,,,,annual,
S-b89456,A-13466a,,,Enterprise,4,796,9552,,,,,monthly,
S-e93577,A-bb2f49,,,Pro,85,4165,49980,,,,,monthly,
S-69a2d8,A-dcc2f0,,,Pro,15,735,8820,,,,,monthly,
S-00fb6e,A-c16101,,,Basic,13,247,2964,,,,,monthly,
S-26bc22,A-59f724,,,Enterprise,3,597,7164,,,,,annual,
S-77ba64,A-bd4513,,,Basic,66,1254,15048,,,,,annual,
S-6f04a4,A-417d2f,,,Pro,4,196,2352,,,,,monthly,
S-0268ba,A-9f0b68,,,Enterprise,33,6567,78804,,,,,annual,
S-0abd10,A-016043,,,Enterprise,24,4776,57312,,,,,annual,
S-dab0d8,A-439b2f,,,Basic,6,114,1368,,,,,annual,
S-046595,A-ed510f,,,Enterprise,42,8358,100296,,,,,annual,
S-5aaf6f,A-6965e1,,,Enterprise,13,2587,31044,,,,,annual,
S-a10469,A-5247b3,,,Pro,16,784,9408,,,,,annual,
S-cbf8e8,A-d4e0d4,,,Basic,117,2223,26676,,,,,monthly,
S-a0e1dc,A-712426,,,Basic,119,2261,27132,,,,,monthly,
S-127d0b,A-1e50e0,,,Pro,19,931,11172,,,,,monthly,
S-2fed82,A-5b4ebb,,,Basic,21,399,4788,,,,,monthly,
S-2f07f6,A-9208f0,,,Pro,49,0,0,,,,,monthly,
S-448b6d,A-8adedc,,,Basic,19,361,4332,,,,,monthly,
S-c61dc9,A-f92792,,,Basic,19,361,4332,,,,,annual,
S-a7ad50,A-82d8a6,,,Basic,18,342,4104,,,,,monthly,
S-b037c5,A-0a282f,,,Pro,20,980,11760,,,,,annual,
S-bdd2e4,A-ce66f8,,,Basic,29,551,6612,,,,,annual,
S-8d89a8,A-5f2961,,,Enterprise,16,3184,38208,,,,,monthly,
S-00bb84,A-4f18f0,,,Pro,24,1176,14112,,,,,annual,
S-c5bec0,A-1986ca,,,Enterprise,20,3980,47760,,,,,annual,
S-e6029e,A-9174e0,,,Enterprise,37,7363,88356,,,,,monthly,
S-f8008a,A-eb2fdc,,,Enterprise,31,6169,74028,,,,,annual,
S-db89df,A-1f0636,,,Enterprise,105,20895,250740,,,,,annual,
S-700036,A-02cd81,,,Basic,44,836,10032,,,,,annual,
S-7925f0,A-87aa7b,,,Enterprise,24,4776,57312,,,,,monthly,
S-1877a6,A-d77f4c,,,Pro,6,294,3528,,,,,monthly,
S-6b6cd7,A-d792a6,,,Enterprise,6,0,0,,,,,monthly,
S-3ed1f5,A-7920cc,,,Enterprise,39,7761,93132,,,,,monthly,
S-cf59a0,A-c16cf7,,,Basic,18,0,0,,,,,monthly,
S-78e1c6,A-7e0a10,,,Enterprise,46,9154,109848,,,,,monthly,
S-ce5636,A-4c56c9,,,Basic,30,0,0,,,,,annual,
S-0c9600,A-2b9d3e,,,Basic,11,209,2508,,,,,annual,
S-0a6b6b,A-d42431,,,Basic,22,418,5016,,,,,monthly,
S-054897,A-de58ca,,,Pro,15,735,8820,,,,,monthly,
S-b81c82,A-9289f6,,,Pro,25,1225,14700,,,,,annual,
S-c9eecb,A-6c093d,,,Basic,9,171,2052,,,,,annual,
S-2c53ad,A-c222ab,,,Enterprise,32,6368,76416,,,,,monthly,
S-9eb2c5,A-bb3bd4,,,Basic,23,437,5244,,,,,monthly,
S-d0c339,A-31ab9a,,,Pro,19,0,0,,,,,annual,
S-6f43f7,A-e36807,,,Enterprise,14,2786,33432,,,,,annual,
S-d43ad9,A-8bde0c,,,Pro,13,637,7644,,,,,annual,
S-b04174,A-5b4ebb,,,Basic,21,399,4788,,,,,monthly,
S-62aa3c,A-5b1bcd,,,Enterprise,73,14527,174324,,,,,monthly,
S-d88b25,A-474ad4,,,Enterprise,24,4776,57312,,,,,annual,
S-14a685,A-692f18,,,Enterprise,7,1393,16716,,,,,monthly,
S-4977c8,A-3be56b,,,Enterprise,3,0,0,,,,,annual,
S-2e1ceb,A-ccb686,,,Enterprise,12,0,0,,,,,annual,
S-59f0a6,A-104f1a,,,Pro,123,6027,72324,,,,,monthly,
S-66106d,A-186a44,,,Enterprise,20,0,0,,,,,monthly,
S-510e07,A-b7ef83,,,Enterprise,2,398,4776,,,,,monthly,
S-b7d99d,A-9f0b68,,,Basic,14,266,3192,,,,,annual,
S-debbee,A-3a7284,,,Basic,73,1387,16644,,,,,annual,
S-c348d2,A-4a267b,,,Basic,25,475,5700,,,,,annual,
S-d0259a,A-4e0e85,,,Enterprise,6,1194,14328,,,,,monthly,
S-5f1d80,A-600734,,,Basic,29,551,6612,,,,,monthly,
S-f132ab,A-e2cd1b,,,Pro,15,735,8820,,,,,annual,
S-d1fb2e,A-3f9cc0,,,Enterprise,30,5970,71640,,,,,monthly,
S-26da35,A-d27f50,,,Pro,44,2156,25872,,,,,annual,
S-c92850,A-05d3b3,,,Pro,22,1078,12936,,,,,annual,
S-64ddbc,A-c16cf7,,,Basic,13,247,2964,,,,,monthly,
S-ef3aa2,A-5a92e7,,,Pro,9,441,5292,,,,,monthly,
S-0e43ad,A-cc8c8f,,,Enterprise,28,5572,66864,,,,,annual,
S-54df4c,A-9f9299,,,Pro,28,1372,16464,,,,,annual,
S-d8165b,A-89ee83,,,Basic,38,722,8664,,,,,annual,
S-67b7bf,A-dcc2f0,,,Basic,15,285,3420,,,,,monthly,
S-e6ad38,A-b07b56,,,Pro,25,1225,14700,,,,,monthly,
S-55a520,A-726cfa,,,Pro,30,1470,17640,,,,,monthly,
S-83a9a4,A-09316c,,,Pro,70,3430,41160,,,,,annual,
S-efeb9b,A-1f0636,,,Basic,105,0,0,,,,,annual,
S-240a09,A-5c9849,,,Pro,19,931,11172,,,,,monthly,
S-f52fd6,A-f1f639,,,Enterprise,9,1791,21492,,,,,monthly,
S-1a2fbc,A-526d93,,,Basic,45,855,10260,,,,,monthly,
S-8738af,A-84ebe4,,,Pro,34,1666,19992,,,,,monthly,
S-af1def,A-443b7c,,,Basic,36,684,8208,,,,,monthly,
S-7889d9,A-bcbe98,,,Pro,46,2254,27048,,,,,annual,
S-a72188,A-ced9aa,,,Pro,3,147,1764,,,,,annual,
S-0ffab0,A-e60f9d,,,Enterprise,58,11542,138504,,,,,annual,
S-5f4afc,A-09316c,,,Pro,70,3430,41160,,,,,monthly,
S-3f18be,A-e2cd1b,,,Enterprise,16,3184,38208,,,,,annual,
S-e133a5,A-4a4c2d,,,Basic,54,1026,12312,,,,,monthly,
S-15662a,A-019782,,,Basic,11,0,0,,,,,annual,
S-84dd93,A-acb7f7,,,Enterprise,32,6368,76416,,,,,annual,
S-bafe35,A-1b707d,,,Basic,41,779,9348,,,,,annual,
S-f1778c,A-1d5444,,,Basic,24,456,5472,,,,,monthly,
S-85b7d7,A-d40bf7,,,Basic,59,0,0,,,,,monthly,
S-df147d,A-940b8b,,,Enterprise,10,0,0,,,,,monthly,
S-4ff3ae,A-eb7c38,,,Basic,5,95,1140,,,,,annual,
S-808efb,A-7da956,,,Enterprise,15,2985,35820,,,,,monthly,
S-208e33,A-b20d99,,,Basic,20,380,4560,,,,,monthly,
S-a0f5ac,A-e7a1e2,,,Pro,13,637,7644,,,,,monthly,
S-7079c2,A-039727,,,Enterprise,25,4975,59700,,,,,annual,
S-8789b0,A-eb7c38,,,Basic,9,171,2052,,,,,monthly,
S-b3cae6,A-6a7c9d,,,Enterprise,26,5174,62088,,,,,monthly,
S-23f506,A-9ee962,,,Basic,9,0,0,,,,,annual,
S-5b9330,A-f03140,,,Enterprise,27,5373,64476,,,,,monthly,
S-03ac49,A-35083d,,,Enterprise,19,3781,45372,,,,,monthly,
S-ffce65,A-9ee962,,,Pro,9,441,5292,,,,,annual,
S-847173,A-c1dfe1,,,Basic,33,627,7524,,,,,monthly,
S-32e8fa,A-94d3da,,,Pro,41,2009,24108,,,,,annual,
S-b70eef,A-b7b7b7,,,Pro,24,0,0,,,,,monthly,
S-e1db7e,A-186a44,,,Basic,20,380,4560,,,,,annual,
S-887d48,A-b07b56,,,Pro,25,1225,14700,,,,,annual,
S-4b26c5,A-f45426,,,Enterprise,9,1791,21492,,,,,monthly,
S-004eb4,A-ab438f,,,Enterprise,13,2587,31044,,,,,annual,
S-da7360,A-075038,,,Basic,42,798,9576,,,,,monthly,
S-22c66b,A-49b828,,,Basic,24,456,5472,,,,,monthly,
S-c844bd,A-6a4e2d,,,Basic,9,171,2052,,,,,annual,
S-bbc0f7,A-b7724f,,,Basic,1,19,228,,,,,annual,
S-2f9bef,A-cc1d8d,,,Enterprise,5,995,11940,,,,,annual,
S-6717d6,A-84ebe4,,,Enterprise,21,4179,50148,,,,,annual,
S-17bedf,A-4437e4,,,Basic,3,0,0,,,,,monthly,
S-88f1be,A-5a215a,,,Pro,87,4263,51156,,,,,annual,
S-b3613a,A-7641d3,,,Enterprise,8,1592,19104,,,,,monthly,
S-885aa7,A-7920cc,,,Enterprise,54,10746,128952,,,,,annual,
S-2c64e6,A-118d55,,,Basic,15,285,3420,,,,,monthly,
S-891976,A-95b24a,,,Basic,38,722,8664,,,,,monthly,
S-9bc272,A-7da956,,,Pro,13,637,7644,,,,,annual,
S-2636a7,A-1f7acb,,,Enterprise,64,12736,152832,,,,,annual,
S-3f48a5,A-0cc442,,,Basic,45,855,10260,,,,,monthly,
S-58239c,A-87aa7b,,,Pro,24,1176,14112,,,,,monthly,
S-e6571c,A-0be015,,,Basic,19,361,4332,,,,,annual,
S-66569a,A-19b2c8,,,Pro,20,980,11760,,,,,monthly,
S-e1444a,A-139c3b,,,Basic,21,0,0,,,,,annual,
S-9f7b07,A-42e5e1,,,Pro,10,490,5880,,,,,annual,
S-9f8593,A-396e5f,,,Enterprise,2,0,0,,,,,monthly,
S-ef2990,A-76fa4d,,,Pro,69,3381,40572,,,,,annual,
S-66b994,A-7f4db3,,,Basic,23,0,0,,,,,annual,
S-8b64df,A-92a333,,,Basic,9,171,2052,,,,,annual,
S-f57b2b,A-20736a,,,Pro,50,2450,29400,,,,,annual,
S-c41b43,A-9f9299,,,Basic,28,532,6384,,,,,monthly,
S-a3455c,A-e51ec7,,,Enterprise,2,0,0,,,,,annual,
S-479d9a,A-463db0,,,Basic,37,703,8436,,,,,monthly,
S-fa03a5,A-7dacce,,,Pro,12,588,7056,,,,,annual,
S-10ab8d,A-9f0b68,,,Enterprise,13,2587,31044,,,,,annual,
S-1ade0b,A-22d9d2,,,Pro,92,4508,54096,,,,,monthly,
S-a9ca9b,A-b9eed8,,,Enterprise,17,3383,40596,,,,,annual,
S-efe3f6,A-dfbd31,,,Pro,17,833,9996,,,,,monthly,
S-20f505,A-e1b9cd,,,Pro,78,3822,45864,,,,,annual,
S-ab3ad8,A-cd458b,,,Basic,10,190,2280,,,,,annual,
S-d3bd2f,A-81edc3,,,Basic,24,456,5472,,,,,monthly,
S-c8a3f6,A-4e44e8,,,Basic,6,114,1368,,,,,monthly,
S-5cda31,A-832ec2,,,Basic,5,95,1140,,,,,annual,
S-34cfad,A-5a3eb9,,,Basic,29,551,6612,,,,,annual,
S-bb84b1,A-af0cd2,,,Basic,30,570,6840,,,,,annual,
S-73cd99,A-726cfa,,,Enterprise,11,0,0,,,,,monthly,
S-6bc703,A-c37cab,,,Enterprise,13,2587,31044,,,,,monthly,
S-9b5676,A-1e50e0,,,Pro,98,4802,57624,,,,,monthly,
S-d30d10,A-c45b23,,,Basic,7,133,1596,,,,,monthly,
S-b3f236,A-712533,,,Enterprise,18,3582,42984,,,,,monthly,
S-929a7c,A-328bd0,,,Basic,28,0,0,,,,,monthly,
S-f9092a,A-f03140,,,Basic,38,722,8664,,,,,monthly,
S-c5d797,A-35083d,,,Enterprise,19,3781,45372,,,,,monthly,
S-99af79,A-0532a9,,,Basic,19,361,4332,,,,,annual,
S-ce932b,A-a1b80b,,,Pro,16,784,9408,,,,,annual,
S-1f2b1a,A-544d0a,,,Pro,6,294,3528,,,,,monthly,
S-a14c42,A-4d1e75,,,Basic,20,380,4560,,,,,monthly,
S-147ad7,A-54ecc2,,,Basic,4,76,912,,,,,annual,
S-69fb37,A-e4bf56,,,Pro,17,833,9996,,,,,annual,
S-d90352,A-f9cc74,,,Enterprise,30,0,0,,,,,annual,
S-a9a5a1,A-7c4956,,,Basic,9,171,2052,,,,,monthly,
S-daf6b3,A-8bde0c,,,Pro,12,588,7056,,,,,monthly,
S-03bfa3,A-bc4d48,,,Basic,35,665,7980,,,,,annual,
S-de3170,A-98a59a,,,Pro,56,2744,32928,,,,,annual,
S-cfbb85,A-054577,,,Pro,16,784,9408,,,,,monthly,
S-42f3be,A-05f0e5,,,Enterprise,32,6368,76416,,,,,monthly,
S-c04755,A-2789e3,,,Basic,11,209,2508,,,,,annual,
S-bfca66,A-10b8da,,,Basic,14,266,3192,,,,,annual,
S-cdf625,A-c222ab,,,Pro,32,1568,18816,,,,,monthly,
S-d8f67e,A-f97b9a,,,Enterprise,36,7164,85968,,,,,monthly,
S-80af39,A-7f29a7,,,Basic,41,779,9348,,,,,monthly,
S-11034a,A-9bfc9f,,,Pro,53,2597,31164,,,,,annual,
S-40d3aa,A-9badbd,,,Basic,103,1957,23484,,,,,monthly,
S-679640,A-b44e3e,,,Enterprise,40,7960,95520,,,,,monthly,
S-cb853a,A-c37cab,,,Basic,23,437,5244,,,,,annual,
S-f553b5,A-6da850,,,Pro,34,1666,19992,,,,,monthly,
S-fb0905,A-09316c,,,Basic,70,1330,15960,,,,,annual,
S-0fc73c,A-9affe6,,,Basic,56,1064,12768,,,,,annual,
S-7e7a73,A-89ee83,,,Enterprise,16,3184,38208,,,,,monthly,
S-2dc98b,A-5a92e7,,,Pro,9,441,5292,,,,,annual,
S-16f4a2,A-e08cd3,,,Enterprise,67,13333,159996,,,,,annual,
S-6630bc,A-600734,,,Enterprise,29,5771,69252,,,,,monthly,
S-bd2ab2,A-186a44,,,Enterprise,47,9353,112236,,,,,annual,
S-97bc99,A-82861f,,,Pro,46,2254,27048,,,,,annual,
S-0c0ddf,A-65c341,,,Enterprise,11,2189,26268,,,,,annual,
S-f45fe3,A-02fac6,,,Pro,59,2891,34692,,,,,monthly,
S-936fa3,A-02cd81,,,Pro,44,2156,25872,,,,,annual,
S-82df6c,A-ac9111,,,Pro,41,2009,24108,,,,,annual,
S-a83bc2,A-b07b56,,,Basic,25,475,5700,,,,,monthly,
S-69a7ce,A-58b9ff,,,Pro,6,294,3528,,,,,annual,
S-522a6f,A-3a7284,,,Enterprise,39,7761,93132,,,,,annual,
S-1a04fe,A-4e631b,,,Enterprise,22,4378,52536,,,,,annual,
S-d22ebe,A-5a92e7,,,Basic,9,171,2052,,,,,annual,
S-fa781b,A-271f46,,,Enterprise,38,0,0,,,,,monthly,
S-718116,A-462d45,,,Pro,11,539,6468,,,,,monthly,
S-ce5fb5,A-fd9422,,,Enterprise,58,0,0,,,,,monthly,
S-2ebd06,A-32728c,,,Pro,20,980,11760,,,,,monthly,
S-03a939,A-cd458b,,,Enterprise,26,5174,62088,,,,,monthly,
S-fc65aa,A-eb1312,,,Enterprise,25,4975,59700,,,,,annual,
S-6d9231,A-c37601,,,Enterprise,12,2388,28656,,,,,monthly,
S-4b15c4,A-65aeb5,,,Enterprise,18,3582,42984,,,,,annual,
S-66f0d0,A-0158bb,,,Basic,35,665,7980,,,,,monthly,
S-95aaf8,A-781cc0,,,Basic,12,228,2736,,,,,annual,
S-3a2aee,A-e08cd3,,,Enterprise,67,0,0,,,,,monthly,
S-66a834,A-659280,,,Enterprise,31,6169,74028,,,,,annual,
S-e9b437,A-0f7d77,,,Pro,11,539,6468,,,,,monthly,
S-61a647,A-726cfa,,,Pro,11,539,6468,,,,,annual,
S-ef2703,A-0b0d6d,,,Enterprise,36,7164,85968,,,,,annual,
S-c288ef,A-d26ab4,,,Pro,9,0,0,,,,,annual,
S-91e96a,A-970c97,,,Enterprise,14,2786,33432,,,,,monthly,
S-453f00,A-45ce7a,,,Pro,16,784,9408,,,,,monthly,
S-812d97,A-249769,,,Pro,19,0,0,,,,,annual,
S-39a5a7,A-09316c,,,Basic,70,1330,15960,,,,,monthly,
S-1c06f3,A-53f4e3,,,Basic,13,247,2964,,,,,annual,
S-c6ff41,A-443f6f,,,Basic,38,722,8664,,,,,monthly,
S-108caf,A-6dee43,,,Enterprise,12,2388,28656,,,,,annual,
S-644316,A-cdf020,,,Enterprise,23,4577,54924,,,,,annual,
S-d54349,A-016043,,,Enterprise,20,3980,47760,,,,,annual,
S-10a1b5,A-e98302,,,Basic,34,646,7752,,,,,annual,
S-93fa71,A-309e54,,,Enterprise,59,11741,140892,,,,,annual,
S-550202,A-bb3bd4,,,Basic,23,437,5244,,,,,annual,
S-07399c,A-4e44e8,,,Basic,29,551,6612,,,,,monthly,
S-f4e174,A-ae052e,,,Basic,39,0,0,,,,,annual,
S-3b5eb3,A-6f8ad2,,,Pro,70,0,0,,,,,annual,
S-08c8e1,A-31ab9a,,,Enterprise,14,2786,33432,,,,,monthly,
S-6b977f,A-7988d1,,,Pro,33,1617,19404,,,,,monthly,
S-c1f8e1,A-0532a9,,,Pro,19,931,11172,,,,,annual,
S-9030e0,A-32728c,,,Enterprise,20,0,0,,,,,annual,
S-02d6c8,A-3a7284,,,Enterprise,31,6169,74028,,,,,monthly,
S-599207,A-427b69,,,Enterprise,17,3383,40596,,,,,annual,
S-5d8b88,A-1d5444,,,Pro,24,1176,14112,,,,,annual,
S-ac01fb,A-533452,,,Enterprise,14,0,0,,,,,annual,
S-b7ef4c,A-5ed98d,,,Pro,28,1372,16464,,,,,monthly,
S-9f0371,A-313be3,,,Enterprise,47,0,0,,,,,annual,
S-d914d8,A-ee42db,,,Pro,13,0,0,,,,,monthly,
S-67c131,A-432483,,,Pro,13,637,7644,,,,,annual,
S-263c1e,A-a8b49c,,,Pro,16,0,0,,,,,monthly,
S-76b964,A-39868b,,,Pro,9,441,5292,,,,,monthly,
S-d4d459,A-2e4581,,,Enterprise,29,5771,69252,,,,,monthly,
S-b45a10,A-313be3,,,Pro,56,2744,32928,,,,,monthly,
S-1b0848,A-dcc3f1,,,Pro,51,2499,29988,,,,,monthly,
S-00ab51,A-ae052e,,,Pro,39,1911,22932,,,,,monthly,
S-1ccdd4,A-54d94a,,,Pro,27,1323,15876,,,,,monthly,
S-302119,A-e1462e,,,Enterprise,15,2985,35820,,,,,monthly,
S-65e749,A-2d4502,,,Basic,61,1159,13908,,,,,monthly,
S-05b1b6,A-337bc1,,,Enterprise,34,6766,81192,,,,,monthly,
S-f2da7f,A-1619f8,,,Enterprise,29,5771,69252,,,,,monthly,
S-d71fe9,A-d62e02,,,Enterprise,6,1194,14328,,,,,annual,
S-f69fca,A-4c38bc,,,Basic,36,684,8208,,,,,annual,
S-5b322c,A-1f0636,,,Basic,105,1995,23940,,,,,annual,
S-392e05,A-65a46c,,,Basic,45,855,10260,,,,,annual,
S-fd3d2d,A-e36807,,,Enterprise,40,0,0,,,,,monthly,
S-8ddc89,A-bd4513,,,Enterprise,50,9950,119400,,,,,monthly,
S-07c0da,A-068fc6,,,Pro,35,0,0,,,,,annual,
S-d1dbf7,A-3b37d9,,,Pro,28,0,0,,,,,monthly,
S-e57fb8,A-96e141,,,Enterprise,40,0,0,,,,,monthly,
S-b71cfb,A-9123ac,,,Enterprise,15,0,0,,,,,monthly,
S-a7da97,A-5790f4,,,Enterprise,63,12537,150444,,,,,annual,
S-4b005c,A-50f3f7,,,Enterprise,45,8955,107460,,,,,annual,
S-605115,A-bd4513,,,Basic,50,950,11400,,,,,annual,
S-fcbd92,A-7f29a7,,,Pro,41,2009,24108,,,,,monthly,
S-d9e0d1,A-812c5b,,,Basic,55,1045,12540,,,,,annual,
S-869978,A-443f6f,,,Enterprise,19,3781,45372,,,,,monthly,
S-5daabf,A-533452,,,Enterprise,9,1791,21492,,,,,monthly,
S-c0352b,A-cc102e,,,Pro,13,637,7644,,,,,monthly,
S-a648e7,A-3b5cd1,,,Basic,13,247,2964,,,,,annual,
S-618471,A-bbc346,,,Enterprise,45,8955,107460,,,,,monthly,
S-a16038,A-d4e0d4,,,Pro,117,5733,68796,,,,,monthly,
S-b805b2,A-d77f4c,,,Enterprise,8,1592,19104,,,,,annual,
S-b04b73,A-e1b9cd,,,Enterprise,40,7960,95520,,,,,monthly,
S-ed4475,A-1f559b,,,Pro,12,588,7056,,,,,annual,
S-5a1d20,A-f97b9a,,,Pro,16,784,9408,,,,,annual,
S-c65456,A-a33200,,,Pro,29,1421,17052,,,,,annual,
S-7fbc53,A-2edab2,,,Pro,17,833,9996,,,,,monthly,
S-0d33fc,A-1b707d,,,Enterprise,16,3184,38208,,,,,monthly,
S-db3e30,A-40de06,,,Basic,28,532,6384,,,,,annual,
S-966ce7,A-a1b80b,,,Enterprise,16,3184,38208,,,,,annual,
S-41ea32,A-054577,,,Basic,24,456,5472,,,,,monthly,
S-57800a,A-f446b6,,,Basic,5,95,1140,,,,,annual,
S-daf6aa,A-098560,,,Basic,40,760,9120,,,,,monthly,
S-615a8a,A-bf7919,,,Enterprise,11,0,0,,,,,annual,
S-a892fd,A-22f2df,,,Pro,8,392,4704,,,,,monthly,
S-2b2532,A-410e86,,,Enterprise,24,4776,57312,,,,,monthly,
S-54daa5,A-94f8c9,,,Enterprise,36,7164,85968,,,,,annual,
S-85320b,A-71615e,,,Enterprise,15,0,0,,,,,monthly,
S-317bed,A-53f4e3,,,Basic,18,342,4104,,,,,monthly,
S-4fc62f,A-6c093d,,,Enterprise,7,0,0,,,,,annual,
S-fb10b8,A-5a92e7,,,Pro,43,2107,25284,,,,,annual,
S-0fc72f,A-faa28c,,,Pro,65,3185,38220,,,,,annual,
S-55834e,A-4437e4,,,Pro,4,0,0,,,,,annual,
S-09d706,A-6e08f3,,,Pro,8,392,4704,,,,,monthly,
S-738d4a,A-71615e,,,Pro,15,735,8820,,,,,annual,
S-207191,A-726cfa,,,Pro,20,980,11760,,,,,annual,
S-ff5ff8,A-eb2fdc,,,Pro,31,1519,18228,,,,,annual,
S-99c1c7,A-fa3095,,,Basic,70,1330,15960,,,,,annual,
S-d5aded,A-0f6450,,,Pro,28,1372,16464,,,,,monthly,
S-b1e72a,A-adc1f3,,,Enterprise,12,2388,28656,,,,,monthly,
S-1898b3,A-e1462e,,,Basic,28,0,0,,,,,annual,
S-76eded,A-ae052e,,,Pro,39,1911,22932,,,,,monthly,
S-3d2ebb,A-716841,,,Basic,45,855,10260,,,,,annual,
S-1299be,A-f45426,,,Basic,9,171,2052,,,,,monthly,
S-59d90a,A-aa9511,,,Pro,29,0,0,,,,,annual,
S-1f505e,A-95b24a,,,Basic,38,722,8664,,,,,annual,
S-ed1eb5,A-726cfa,,,Basic,15,285,3420,,,,,monthly,
S-950c4e,A-ee42db,,,Basic,24,456,5472,,,,,annual,
S-d34b17,A-9123ac,,,Enterprise,18,3582,42984,,,,,annual,
S-f33b5f,A-f97b9a,,,Basic,65,0,0,,,,,annual,
S-505db5,A-883b7d,,,Pro,53,2597,31164,,,,,monthly,
S-db56d2,A-c1dfe1,,,Basic,26,494,5928,,,,,monthly,
S-075ffc,A-eb7c38,,,Enterprise,15,2985,35820,,,,,annual,
S-b59bff,A-cea1f0,,,Enterprise,8,1592,19104,,,,,annual,
S-3ae8d8,A-396e5f,,,Enterprise,7,1393,16716,,,,,monthly,
S-62b7cf,A-4c38bc,,,Enterprise,36,7164,85968,,,,,annual,
S-91ec54,A-331424,,,Pro,11,0,0,,,,,monthly,
S-4f43fd,A-fd7ad3,,,Basic,29,551,6612,,,,,monthly,
